id,Datetime,tweet,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,emotion,polarity
1258864998459346945,2020-05-08 21:02:58,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258867863835860998,2020-05-08 21:14:22,RT @J69Music: Don’t you find it mad how the same people who say 5G and Bill Gates creates COVID are the same people class them self as entr…,rt  j69music  don t you find it mad how the same people who say 5g and bill gates creates covid are the same people class them self as entr ,140,set(),0,28,0,rt j69music find mad people say 5g bill gates creates covid people class self entr,rt j69music find mad peopl say 5g bill gate creat covid peopl class self entr,-0.20833333333333334,-1
1258868945630769154,2020-05-08 21:18:39,RT @ConstructechMag: Good #CRM technology has become essential today. https://t.co/JoC3QjTC9I  .@Taylor_Morrison #construction #IoT #sustai…,rt  constructechmag  good  crm technology has become essential today  taylor morrison  construction  iot  sustai ,140,"{'CRM', 'construction', 'sustai…', 'IoT'}",4,14,0,rt constructechmag good crm technology become essential today taylor morrison construction iot sustai,rt constructechmag good crm technolog ha becom essenti today taylor morrison construct iot sustai,0.35,1
1258869327652098048,2020-05-08 21:20:11,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258869419259957252,2020-05-08 21:20:32,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258869820587737089,2020-05-08 21:22:08,good evening! there are people out there thinking that the covid pandemic is caused by 5G. have a nice day &amp; be happy that you're not a moron.,good evening  there are people out there thinking that the covid pandemic is caused by 5g have a nice day   be happy that you're not a moron,146,set(),0,28,0,good evening people thinking covid pandemic caused 5g nice day happy 're moron,good even peopl think covid pandem caus 5g nice day happi you'r moron,0.6249999999999999,1
1258869839776681986,2020-05-08 21:22:13,"COVID-19 and the 5G Conspiracy Theory: Social Network Analysis of Twitter Data
https://t.co/xZ7pWhtUD5

#PhDChat #SocialMedia #Health #COVID19 #Coronavirus 
@jmirpub https://t.co/ALYhX40fKb",covid 19 and the 5g conspiracy theory  social network analysis of twitter data  phdchat  socialmedia  health  covid19  coronavirus  jmirpub,189,"{'SocialMedia', 'Health', 'COVID19', 'PhDChat', 'Coronavirus'}",5,20,0,covid 19 5g conspiracy theory social network analysis twitter data phdchat socialmedia health covid19 coronavirus jmirpub,covid 19 5g conspiraci theori social network analysi twitter data phdchat socialmedia health covid 19 coronaviru jmirpub,0.03333333333333333,1
1258869924170272769,2020-05-08 21:22:33,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258870099349352453,2020-05-08 21:23:15,"Covid was created by bill gates so everyone will voluntarily accept a vaccine made with nanobots that will interface with the 5g network to control your mind.

Better be afraid or you AINT WOKE.",covid was created by bill gates so everyone will voluntarily accept a vaccine made with nanobots that will interface with the 5g network to control your mind better be afraid or you aint woke,194,set(),0,34,0,covid created bill gates everyone voluntarily accept vaccine made nanobots interface 5g network control mind better afraid aint woke,covid wa creat bill gate everyon voluntarili accept vaccin made nanobot interfac 5g network control mind better afraid aint woke,-0.04999999999999999,-1
1258870445371207681,2020-05-08 21:24:37,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258871198890577920,2020-05-08 21:27:37,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258871286287208449,2020-05-08 21:27:58,"@DuuhhN @RoWi_author There is a lot of crazy conspiracy theories circulating in Mexico that doctors are stealing knee fluid to feed to 5G towers to inject Covid amd control everyones minds.
Anesthesiologists like me are apparently selling brain fluid amd making big bucks. 😂 Its pretty crazy.", duuhhn  rowi author there is a lot of crazy conspiracy theories circulating in mexico that doctors are stealing knee fluid to feed to 5g towers to inject covid amd control everyones minds anesthesiologists like me are apparently selling brain fluid amd making big bucks   its pretty crazy,292,set(),0,47,1,duuhhn rowi author lot crazy conspiracy theories circulating mexico doctors stealing knee fluid feed 5g towers inject covid amd control everyones minds anesthesiologists like apparently selling brain fluid amd making big bucks pretty crazy,duuhhn rowi author lot crazi conspiraci theori circul mexico doctor steal knee fluid feed 5g tower inject covid amd control everyon mind anesthesiologist like appar sell brain fluid amd make big buck pretti crazi,-0.12857142857142856,-1
1258871291840466944,2020-05-08 21:27:59,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258872040573898753,2020-05-08 21:30:57,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258872149193953281,2020-05-08 21:31:23,"RT @ConnectedWMag: #TPSS tip of the week: As much as we can, let’s start thinking about what comes after COVID: what’s next? https://t.co/q…",rt  connectedwmag   tpss tip of the week  as much as we can let s start thinking about what comes after covid  what s next ,140,{'TPSS'},1,23,0,rt connectedwmag tpss tip week much let start thinking comes covid next,rt connectedwmag tpss tip week much let start think come covid next,0.1,1
1258872943305777155,2020-05-08 21:34:33,"RT @JamesrossrJames: and for you imbeciles that are destroying 5G optical cell towers

get your heads out of your asses

the transmission d…",rt  jamesrossrjames  and for you imbeciles that are destroying 5g optical cell towers get your heads out of your asses the transmission d ,140,set(),0,23,0,rt jamesrossrjames imbeciles destroying 5g optical cell towers get heads asses transmission,rt jamesrossrjam imbecil destroy 5g optic cell tower get head ass transmiss,-0.2,-1
1258873190870183936,2020-05-08 21:35:32,"@craigy_xo Urgh. Saw the UK video protest linking COVID to the rollout of 5G....

They will never learn until someone they love is hospitalised.", craigy xo urgh saw the uk video protest linking covid to the rollout of 5g they will never learn until someone they love is hospitalised,144,set(),0,24,0,craigy xo urgh saw uk video protest linking covid rollout 5g never learn someone love hospitalised,craigi xo urgh saw uk video protest link covid rollout 5g never learn someon love hospitalis,0.5,1
1258873592105906183,2020-05-08 21:37:07,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258874437413240832,2020-05-08 21:40:29,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258874882806484994,2020-05-08 21:42:15,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258874986334310402,2020-05-08 21:42:40,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
1258875277545005056,2020-05-08 21:43:49,"Theories? So hard to distinguish facts from fiction in a world of fake news and media. Weaponry or not harmful. 
 https://t.co/YAfyv5Pw0A https://t.co/dxNmPl5kzl",theories  so hard to distinguish facts from fiction in a world of fake news and media weaponry or not harmful,161,set(),0,22,0,theories hard distinguish facts fiction world fake news media weaponry harmful,theori hard distinguish fact fiction world fake news media weaponri harm,-0.39583333333333337,-1
1258875828714307585,2020-05-08 21:46:01,From @ProfitTrends_ ➡️ The Winners and Losers of #5G During COVID-19: https://t.co/vO9RAEy9yy,from  profittrends     the winners and losers of  5g during covid 19 ,93,{'5G'},1,12,0,profittrends winners losers 5g covid 19,profittrend winner loser 5g dure covid 19,-0.2,-1
1258875896083202049,2020-05-08 21:46:17,"Top stories in April's digest include news on virtual court hearings, cybercrime, dispelling the link between 5G and COVID-19 and editorials on e-contracts and data protection. 
https://t.co/ArFmB87r5o https://t.co/ArFmB87r5o https://t.co/Y4TIVPiddk",top stories in april's digest include news on virtual court hearings cybercrime dispelling the link between 5g and covid 19 and editorials on e contracts and data protection,249,set(),0,29,0,top stories april 's digest include news virtual court hearings cybercrime dispelling link 5g covid 19 editorials contracts data protection,top stori april' digest includ news virtual court hear cybercrim dispel link 5g covid 19 editori e contract data protect,0.5,1
1258876496795570184,2020-05-08 21:48:40,RT @The_Oxford_Club: From @ProfitTrends_ ➡️ The Winners and Losers of #5G During COVID-19: https://t.co/vO9RAEy9yy,rt  the oxford club  from  profittrends     the winners and losers of  5g during covid 19 ,114,{'5G'},1,14,0,rt oxford club profittrends winners losers 5g covid 19,rt oxford club profittrend winner loser 5g dure covid 19,-0.2,-1
1258877109415510018,2020-05-08 21:51:06,"RT @skitvomfeinsten: +++++++ GOD AlWAYS WIN +++++++

Birds disconnecting Cables from a 5G Tower 

#QAnon #WWG1WGA #WORLDWIDE #5G #Tower #JE…",rt  skitvomfeinsten          god always win         birds disconnecting cables from a 5g tower  qanon  wwg1wga  worldwide  5g  tower  je ,140,"{'JE…', '5G', 'WWG1WGA', 'Tower', 'WORLDWIDE', 'QAnon'}",6,20,0,rt skitvomfeinsten god always win birds disconnecting cables 5g tower qanon wwg1wga worldwide 5g tower,rt skitvomfeinsten god alway win bird disconnect cabl 5g tower qanon wwg 1wga worldwid 5g tower je,0.8,1
